Date,Country,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Critical_Cases,Case_Fatality_Rate (%),Recovery_Rate (%)
2020-02-04,Italy,427530.0,1957.0,,11.0,704328.0,,1011.0,9.550668269525321,82.8433588032916
2020-08-06,China,511030.0,3066.0,,475.0,697400.0,487518.0,6903.0,8.91321174442565,59.05093005224609
2020-06-05,Brazil,972545.0,2680.0,22987.0,593.0,,247723.0,688.0,2.547551838926644,57.13149364569913
2020-01-31,Germany,628800.0,4441.0,,578.0,843471.0,291290.0,4068.0,0.8519693380961513,27.816471600756355
2020-08-09,USA,,2948.0,36065.0,644.0,863664.0,52318.0,9434.0,2.887293607523931,95.79058649945081
2020-01-25,South Africa,500395.0,3731.0,,955.0,625971.0,493298.0,3447.0,4.3723744309967625,7.68513377386808
2020-10-18,USA,,1101.0,3996.0,52.0,575038.0,466804.0,7897.0,3.5993831721272453,39.70302584492427
2020-05-06,Brazil,605685.0,,14.0,435.0,16119.0,,7255.0,7.7386912289967835,66.08358896260282
2020-02-04,USA,341653.0,9229.0,14895.0,205.0,286161.0,37638.0,8075.0,2.5778788789832396,94.56631000857134
2020-08-11,China,542057.0,4231.0,1674.0,943.0,179852.0,1147.0,8632.0,8.58637115736892,50.152977038300904
2020-06-06,USA,,,37867.0,985.0,157276.0,396063.0,9416.0,2.256344276067841,89.59193265066222
2020-12-21,Russia,,,20001.0,914.0,412778.0,85770.0,2462.0,3.6135204493737136,10.47997779960862
2020-07-27,,308509.0,981.0,17864.0,744.0,256599.0,322479.0,5123.0,4.478090677219647,53.158417473059
2020-04-25,Russia,312329.0,9457.0,26321.0,912.0,21497.0,478206.0,4178.0,,
2020-09-22,India,658146.0,5170.0,24082.0,53.0,265516.0,426604.0,6149.0,7.663722370132332,79.569676190738
2020-04-24,USA,755897.0,8935.0,40131.0,998.0,612971.0,64347.0,1752.0,4.095472114169385,44.49948119019187
2020-11-28,South Africa,126525.0,2431.0,5957.0,579.0,,492483.0,4629.0,8.87025773425854,47.52524861404268
2020-05-29,South Africa,394836.0,8566.0,4210.0,489.0,,433199.0,5916.0,9.635886585354305,6.478209452468753
2020-07-29,Brazil,560591.0,9945.0,48544.0,802.0,314072.0,437036.0,4546.0,8.598071525450194,43.801006123879084
2020-02-08,South Africa,19589.0,6349.0,18069.0,343.0,820392.0,378974.0,3359.0,5.226251722764915,8.082869693244653
2020-06-16,India,265026.0,3897.0,34851.0,168.0,17197.0,419292.0,,5.09808402613824,29.956211809033938
2020-11-03,Germany,979752.0,7548.0,26865.0,908.0,99456.0,423968.0,7604.0,2.1587264728061517,12.688146888358942
2020-10-25,,180394.0,,18070.0,160.0,186056.0,453749.0,4014.0,5.92277662473442,33.44809244373589
2020-04-08,Russia,653524.0,2928.0,4158.0,526.0,518851.0,278147.0,899.0,9.527257254401016,22.738834481425098
2020-04-08,USA,417740.0,5430.0,49339.0,,657243.0,204026.0,1189.0,0.8060652764707532,28.517995393379714
2020-10-29,Brazil,796177.0,3446.0,35550.0,526.0,278795.0,279854.0,652.0,7.524574143450789,14.838584010096357
2020-12-07,Italy,15861.0,6775.0,20572.0,286.0,527100.0,327801.0,7996.0,,43.96076130146628
2020-02-23,Brazil,615995.0,8783.0,4100.0,,95981.0,430297.0,982.0,,49.75764734720647
2020-06-24,Brazil,316405.0,5161.0,44469.0,411.0,242248.0,443444.0,575.0,,83.66476931639139
2020-05-17,Brazil,779331.0,,15525.0,521.0,268706.0,224381.0,8524.0,3.555741462349914,53.88254026560503
,Germany,658197.0,2872.0,18456.0,568.0,465765.0,214174.0,4307.0,2.297752416571491,22.87575290039068
,China,336279.0,9368.0,,198.0,522082.0,112286.0,8480.0,7.890636259812462,
2020-04-03,Russia,,1335.0,9483.0,160.0,,492314.0,6753.0,1.4003960044801311,29.724674674494523
2020-10-06,USA,578668.0,5413.0,36232.0,774.0,332857.0,239192.0,7740.0,2.677669612982412,75.63965465459795
2020-02-08,China,872521.0,112.0,1787.0,388.0,806901.0,20655.0,1055.0,2.9526235777047405,38.71640582061018
2020-07-09,Italy,629313.0,3772.0,40531.0,473.0,180607.0,401699.0,6026.0,3.749306187235868,51.36750625861847
2020-06-22,China,705191.0,5294.0,21788.0,380.0,454516.0,491440.0,4369.0,4.216649036119298,50.37555680901957
2020-05-16,USA,220421.0,,33451.0,764.0,379682.0,40094.0,1324.0,5.590249647798457,95.56358394203627
,Russia,955759.0,4829.0,16092.0,630.0,96765.0,172522.0,3595.0,9.483733214978106,15.366531516613568
2020-07-22,Russia,244497.0,1985.0,1132.0,591.0,487853.0,248568.0,3827.0,2.4727974761079983,93.85555985584779
2020-03-17,USA,684880.0,5091.0,12314.0,,879955.0,118116.0,2323.0,7.792205889256557,56.198858733886226
2020-08-05,Italy,422757.0,252.0,38645.0,824.0,88641.0,156281.0,1882.0,,
2020-10-25,USA,,8315.0,22582.0,71.0,220075.0,,1153.0,1.1605022974758339,57.31382760187198
2020-10-09,Italy,944854.0,9428.0,,981.0,607257.0,,3370.0,8.103767513604529,65.63761093998546
,Italy,44397.0,623.0,32236.0,,,18556.0,8288.0,0.9061177962986489,74.95742030972507
2020-03-13,USA,863517.0,3156.0,13068.0,167.0,96844.0,159034.0,,7.389262296454191,82.17891792728483
2020-04-23,India,,3389.0,,283.0,140061.0,408854.0,5404.0,7.157867452377541,47.75636097478041
2020-05-25,Russia,842388.0,3417.0,48526.0,493.0,692595.0,300898.0,5292.0,6.894018616370677,67.85938870842585
,Italy,420669.0,9847.0,11057.0,35.0,609183.0,102211.0,8523.0,2.766923434895503,61.48829959020728
2020-09-11,USA,455561.0,9458.0,33622.0,823.0,726051.0,217691.0,4198.0,5.733669894901273,40.708699707248954
2020-02-10,South Africa,,2945.0,38506.0,174.0,187922.0,,3696.0,,82.07976164140288
2020-02-02,India,406122.0,9352.0,2026.0,198.0,,54376.0,3202.0,6.375919449285168,19.244855321769972
2020-06-04,Russia,277132.0,8632.0,26563.0,115.0,515904.0,406569.0,2086.0,8.043057205447004,16.713071137737746
2020-09-17,Italy,158795.0,2092.0,38133.0,935.0,767800.0,347532.0,306.0,6.878823649259398,73.64382144966152
,Russia,,,2550.0,314.0,181514.0,464512.0,883.0,,63.74853137156331
2020-08-29,India,956611.0,3759.0,30922.0,938.0,335641.0,,6663.0,,31.76604655363703
2020-04-20,Russia,158502.0,5112.0,7089.0,219.0,679343.0,328170.0,6189.0,,63.51299045165304
2020-11-21,Germany,425751.0,553.0,,890.0,269330.0,389684.0,4289.0,7.597583808707214,
2020-11-25,Brazil,199548.0,4904.0,49641.0,577.0,400722.0,397479.0,3589.0,1.423229523656333,21.69661782053389
2020-05-03,Germany,257653.0,1112.0,12043.0,776.0,434242.0,400985.0,,1.7482045786242162,58.13941318048397
2020-04-10,India,,2777.0,1036.0,133.0,701430.0,156406.0,7336.0,0.12069347258406249,82.4665900517614
2020-06-11,Italy,,7097.0,22516.0,630.0,180023.0,476333.0,5108.0,5.317491810358468,41.12385384264071
2020-04-13,USA,576572.0,1314.0,21164.0,121.0,,425965.0,2162.0,5.4229104774718255,57.173670757196795
2020-09-09,China,580520.0,,6122.0,832.0,648560.0,404851.0,6709.0,5.000757917986678,7.85357042724687
2020-11-01,USA,44420.0,8290.0,47346.0,898.0,794223.0,327254.0,5167.0,3.160100188117154,83.04687276586581
2020-09-09,Russia,824142.0,7473.0,31786.0,969.0,192407.0,,3141.0,4.278112344921188,
2020-10-31,China,465713.0,7015.0,,420.0,93133.0,,6131.0,7.662367704356358,45.62544529966186
,China,616323.0,9671.0,,894.0,72306.0,30968.0,4603.0,1.8179688126210203,
2020-03-15,Russia,433714.0,5710.0,22094.0,491.0,796325.0,1650.0,154.0,2.015478866549445,
2020-10-01,Russia,817715.0,1222.0,11692.0,598.0,156226.0,274611.0,,6.669782647765901,57.298011981271436
2020-05-25,Italy,,,12054.0,288.0,89854.0,,8652.0,8.669008735859729,91.94798974718037
2020-09-08,India,989862.0,,,648.0,443973.0,98331.0,,3.40393468236303,27.980852980411154
,South Africa,717817.0,7872.0,4708.0,52.0,716747.0,177972.0,8982.0,,3.2326464367775087
2020-02-18,USA,249863.0,9196.0,41121.0,204.0,171827.0,,6797.0,0.5767607361765248,25.473961004774214
2020-12-28,India,25968.0,,29292.0,347.0,891901.0,297662.0,6594.0,1.1851932032144608,42.79069793830631
2020-03-15,Germany,62508.0,5431.0,28082.0,50.0,424574.0,486032.0,3709.0,4.599596194931458,15.54444396051926
2020-12-27,Italy,760151.0,9327.0,34024.0,838.0,219046.0,461631.0,1867.0,7.234852276285395,97.97349440147212
2020-12-23,Italy,718580.0,1705.0,26734.0,921.0,387002.0,266501.0,9880.0,3.7083696473560925,22.239102598955363
2020-10-21,South Africa,375579.0,,42911.0,911.0,627097.0,355981.0,576.0,5.547472901676015,67.78608543277393
2020-09-04,Germany,85366.0,1220.0,23461.0,39.0,,273009.0,,0.28570685642601235,45.411268635608096
2020-08-07,USA,530026.0,2506.0,5351.0,249.0,547919.0,114559.0,3764.0,4.618343116711965,55.51478548266743
2020-11-14,Brazil,3098.0,4325.0,47031.0,217.0,267951.0,,,2.4257553447514155,93.26799923688078
2020-04-30,Germany,95424.0,9383.0,33517.0,178.0,780910.0,363557.0,456.0,5.163688405358549,53.15538416521448
2020-06-30,USA,728993.0,5479.0,17092.0,550.0,473908.0,487620.0,3561.0,5.258332053114369,
2020-08-22,China,602960.0,7436.0,39184.0,182.0,654472.0,257548.0,3110.0,,
2020-06-11,Russia,300388.0,3090.0,39718.0,735.0,536196.0,61039.0,3529.0,,89.19928700645058
2020-06-17,Italy,663613.0,6497.0,45096.0,163.0,679795.0,239028.0,4907.0,6.142691727779214,98.67250656715476
2020-05-14,USA,840765.0,5168.0,,745.0,783175.0,359083.0,4968.0,5.296465817300435,25.18321588949518
2020-08-03,,125349.0,6993.0,25676.0,,,464510.0,8541.0,9.903774343858295,72.19337381365472
2020-11-09,South Africa,575257.0,973.0,34481.0,704.0,30432.0,396137.0,4547.0,,
2020-03-31,Russia,615032.0,5277.0,12777.0,496.0,100458.0,361881.0,4083.0,7.556450280022728,69.85829979590706
2020-12-08,India,201495.0,8257.0,24320.0,,695870.0,4428.0,108.0,6.272594609937638,96.4214572770644
,Russia,117286.0,,8308.0,,,499218.0,7751.0,5.283706993308375,27.608672842124705
2020-10-31,Italy,961915.0,2906.0,43441.0,754.0,,466863.0,1231.0,3.4475713960636902,73.99459820596401
2020-07-31,Germany,75028.0,570.0,48146.0,473.0,215796.0,249296.0,576.0,7.83967926088211,43.79468106321828
,Brazil,821853.0,307.0,15329.0,684.0,673964.0,88783.0,240.0,1.8960916638719472,65.25341133671346
2020-01-27,Germany,918958.0,,13882.0,904.0,356245.0,246941.0,7566.0,0.3654889993941912,40.665191588463756
2020-10-29,USA,,8974.0,49347.0,36.0,491340.0,,5809.0,6.981720445281012,70.83359801659766
2020-02-04,South Africa,38575.0,765.0,4714.0,598.0,893926.0,314701.0,6721.0,1.4485169677873355,33.750157832753345
2020-11-23,Germany,527480.0,8964.0,26050.0,640.0,228682.0,358127.0,370.0,9.03826082760931,48.83550975927384
2020-12-28,Italy,635404.0,7814.0,43432.0,705.0,738001.0,,6054.0,7.706813869695144,70.87936449015578
2020-05-02,South Africa,448484.0,7735.0,15753.0,318.0,25790.0,405582.0,97.0,,4.270679789226072
2020-04-03,USA,,8036.0,,554.0,779933.0,309067.0,5606.0,3.1392465367460876,32.80895312738766
2020-10-11,China,605599.0,7596.0,45089.0,411.0,482110.0,161636.0,8156.0,6.379423590898403,54.61847026267495
,Germany,,,14630.0,355.0,,380746.0,9687.0,4.768566898850057,
2020-11-14,Germany,996114.0,7985.0,17658.0,670.0,707906.0,241860.0,2455.0,2.911484678196643,70.31567710009774
2020-02-26,Brazil,605069.0,2049.0,3709.0,616.0,679872.0,337655.0,3446.0,9.450789770967905,81.32869564916969
2020-03-05,USA,560815.0,3283.0,33106.0,964.0,409123.0,,9597.0,1.618894153664926,16.332730956185916
2020-12-23,India,576469.0,4675.0,,228.0,473221.0,241889.0,4811.0,7.53383749420877,73.34630010602808
2020-09-09,Germany,615760.0,1663.0,37043.0,728.0,824356.0,133714.0,7827.0,,64.62001347604333
2020-11-08,Italy,944506.0,6476.0,11491.0,263.0,571484.0,368025.0,2691.0,9.517946081783288,41.08784788631053
2020-05-12,,,9239.0,39530.0,929.0,174835.0,144921.0,972.0,5.4941642980215875,16.498813204480957
2020-09-10,,929964.0,3439.0,8834.0,486.0,452790.0,364159.0,,5.3487516101436565,95.4878362284188
2020-08-13,China,119783.0,8697.0,14358.0,560.0,365260.0,,7806.0,9.202892090123392,46.40109774624458
2020-08-16,Brazil,,7143.0,9872.0,351.0,664010.0,283358.0,2923.0,8.01093259341189,18.364345228515834
2020-09-12,,933951.0,,21657.0,441.0,835258.0,169298.0,5001.0,7.636364795454041,71.81642457683691
2020-08-06,,179300.0,3500.0,24827.0,,320114.0,222763.0,808.0,7.891370542113122,60.789795554954665
2020-06-17,India,607553.0,1910.0,8173.0,458.0,657816.0,153594.0,7476.0,4.931810914642869,
2020-04-25,Russia,50126.0,732.0,16685.0,814.0,409806.0,256918.0,5963.0,0.41418617831046833,99.60967117024472
2020-10-12,Germany,806977.0,3513.0,11333.0,,814324.0,6680.0,5935.0,1.9826488365947914,4.486716627892462
,USA,55114.0,9763.0,11356.0,130.0,804172.0,405723.0,4230.0,6.429920876642868,
2020-09-16,Germany,355884.0,4609.0,40584.0,940.0,176800.0,117028.0,327.0,3.9616591842927162,98.9130889106721
2020-04-11,India,206422.0,4456.0,44917.0,369.0,798220.0,,682.0,6.067702483970031,53.823163896209806
2020-08-24,USA,713161.0,3335.0,11344.0,435.0,351525.0,180079.0,123.0,5.516779027412593,71.5702054242431
2020-10-04,Italy,800322.0,8168.0,48955.0,223.0,,116416.0,753.0,4.386603055568851,44.11105149923318
2020-04-06,South Africa,121284.0,,44619.0,610.0,899001.0,,8114.0,2.347280214809462,35.6773714008514
2020-02-11,USA,314626.0,2753.0,39998.0,351.0,663511.0,49353.0,1606.0,7.189598907786351,
,Brazil,194469.0,1372.0,41571.0,801.0,812947.0,104289.0,6525.0,9.090451297513958,98.80894041075572
2020-08-17,China,919244.0,9636.0,15795.0,484.0,666347.0,219167.0,3578.0,7.6996371895078966,9.166641568531396
2020-11-09,Brazil,947625.0,3376.0,29743.0,196.0,733456.0,461912.0,4666.0,,42.212148042193874
2020-02-06,Russia,142290.0,8481.0,1943.0,108.0,317818.0,44233.0,7208.0,5.379497384997814,94.06188029304484
2020-09-30,USA,333735.0,63.0,24649.0,859.0,723569.0,262070.0,9660.0,,11.279829254780815
2020-05-18,Italy,612529.0,3945.0,46783.0,219.0,309911.0,,2845.0,5.9098178210369925,65.09333115468849
2020-07-04,Germany,821154.0,329.0,21021.0,775.0,115737.0,138944.0,2938.0,4.395691609135377,43.01648106298713
2020-12-06,South Africa,835863.0,4858.0,8348.0,922.0,203431.0,7839.0,6319.0,2.8454634980492086,37.68924174792121
2020-05-15,USA,182615.0,,11750.0,719.0,301788.0,146724.0,2427.0,3.303907505864301,20.943977408781812
2020-06-30,Brazil,304144.0,3088.0,5385.0,318.0,511908.0,400075.0,,2.4215683009801037,
2020-01-26,USA,858407.0,140.0,16639.0,81.0,825173.0,164592.0,9701.0,1.957264513043414,51.628669967899086
2020-02-19,USA,555209.0,4539.0,19494.0,536.0,851553.0,340984.0,8156.0,5.888651486188295,37.7437213158775
2020-04-19,USA,885697.0,2473.0,42011.0,697.0,729178.0,180338.0,6907.0,5.093848036135818,49.15443838710072
2020-01-31,,,5594.0,49041.0,431.0,,244433.0,,7.348330842078829,19.59374586326471
2020-08-26,South Africa,161686.0,3903.0,37800.0,896.0,401272.0,382173.0,,3.0792953735820916,35.02017520706347
2020-06-16,India,,5364.0,39029.0,7.0,755710.0,,9392.0,4.608240805757972,99.64176708532308
2020-07-28,India,541889.0,,18640.0,635.0,218299.0,170165.0,,6.803702190502685,36.80708281149574
2020-03-22,USA,617620.0,,35402.0,148.0,499256.0,183042.0,3281.0,9.63233785066177,41.270916206019905
2020-05-02,Italy,385398.0,4694.0,,97.0,749497.0,49620.0,8810.0,3.48870401640493,1.9876062246987236
2020-09-06,Italy,726903.0,4806.0,28259.0,727.0,86549.0,262569.0,,2.9820886961337525,38.08257968505296
2020-12-19,Russia,938018.0,,,100.0,428729.0,335821.0,4954.0,,76.33913411127624
2020-02-08,USA,460828.0,,10683.0,729.0,482159.0,50727.0,3723.0,7.238739634635536,51.55967960573108
,Brazil,381148.0,7307.0,9967.0,366.0,286804.0,206665.0,1686.0,9.615502979670215,65.70454163542423
2020-08-07,Brazil,759860.0,3659.0,12128.0,461.0,2639.0,181057.0,7440.0,5.36536323315956,55.6552138442311
2020-08-02,China,,3602.0,40194.0,924.0,,228411.0,1606.0,,10.54910603742547
2020-07-12,South Africa,949014.0,8584.0,34738.0,413.0,,178156.0,9545.0,4.643998058209934,33.21443914148098
,USA,290144.0,9033.0,28295.0,258.0,272766.0,331786.0,4239.0,0.3985712869008673,69.42330820173632
2020-02-21,China,130439.0,2448.0,20337.0,902.0,118192.0,85623.0,8810.0,8.942113092776996,54.79389042999192
2020-08-15,,239691.0,7592.0,22202.0,355.0,280952.0,263552.0,5103.0,2.898780926985274,67.49610689950595
2020-05-18,Brazil,119277.0,,6771.0,10.0,448852.0,216473.0,8545.0,1.386656413026931,36.01804882530869
2020-12-02,USA,292527.0,5131.0,43452.0,415.0,464048.0,55337.0,280.0,9.961614938287026,
2020-06-09,China,,1358.0,12857.0,,285095.0,235197.0,4932.0,3.4739899627905677,82.98140368662334
2020-03-11,China,,9182.0,31301.0,,641197.0,239738.0,,1.3653827733770263,37.630115939105636
2020-09-23,USA,694388.0,9230.0,31460.0,651.0,197013.0,39612.0,1959.0,3.1154217843824625,65.5010994083263
2020-05-01,South Africa,680215.0,8219.0,21387.0,846.0,247889.0,170235.0,389.0,,
,Russia,810713.0,387.0,49800.0,549.0,176148.0,127948.0,5183.0,0.8795708650298684,92.72535572765392
,,,832.0,9832.0,,645810.0,277987.0,3867.0,3.5262083436389338,99.1939314624818
2020-11-26,Russia,,8441.0,47408.0,919.0,131469.0,180436.0,4360.0,6.688564227760602,64.89288006523994
2020-10-20,Germany,97204.0,9720.0,12626.0,64.0,,290621.0,2053.0,9.159320049035609,60.215120907188854
2020-09-10,South Africa,60155.0,4193.0,18485.0,657.0,538848.0,229065.0,5008.0,3.974376845601426,84.08269795865702
2020-09-11,Brazil,944422.0,1838.0,13423.0,301.0,288520.0,383243.0,8359.0,5.6456424574491395,51.62317952513887
2020-12-12,India,318457.0,9552.0,31403.0,124.0,413073.0,192154.0,6316.0,,86.95059005229065
2020-05-02,South Africa,517953.0,9515.0,30623.0,311.0,719628.0,158402.0,2166.0,0.7075347933782894,41.29382880483251
2020-01-22,Russia,783877.0,,16802.0,190.0,,94747.0,8106.0,3.422250423899839,3.1897088265279927
2020-04-24,Russia,785428.0,5588.0,16333.0,774.0,894736.0,430785.0,6272.0,6.842540151625132,92.65903377055605
2020-04-05,Russia,898120.0,1305.0,35120.0,872.0,758653.0,491419.0,186.0,7.356610864902403,
2020-09-05,Italy,518985.0,5283.0,28085.0,449.0,,48114.0,5182.0,3.5595211017382766,51.076712093619534
2020-08-26,South Africa,148515.0,4548.0,,807.0,804760.0,329438.0,9489.0,0.06736250349803741,94.48937379326514
2020-08-13,China,425466.0,4192.0,24660.0,693.0,172469.0,195178.0,2645.0,0.06865600247428216,
2020-01-27,China,132994.0,,34519.0,158.0,693519.0,300692.0,1216.0,5.381200177267197,
2020-09-28,Italy,818408.0,8453.0,28797.0,352.0,,324742.0,4627.0,5.514858965324551,62.43974448664207
2020-05-12,China,667351.0,2340.0,19041.0,,753886.0,356849.0,,5.557194323777292,53.810413773600466
2020-09-06,Italy,104405.0,1793.0,44935.0,989.0,728726.0,142332.0,6703.0,7.217530658303848,77.64737717328683
2020-07-31,Russia,578032.0,6394.0,22507.0,798.0,714664.0,294494.0,227.0,9.212693956941365,30.076793203406062
2020-05-18,USA,940237.0,324.0,5524.0,673.0,573286.0,172813.0,2613.0,9.901702077343492,0.8115652433690501
2020-03-08,South Africa,526761.0,9177.0,18735.0,262.0,326997.0,98214.0,2136.0,7.010667546248789,18.539960107646202
,Germany,663468.0,7848.0,,728.0,102304.0,128885.0,7311.0,5.1399871762396465,21.094058396720538
2020-11-03,Russia,553003.0,8114.0,47951.0,911.0,,307325.0,6958.0,1.409947983203148,29.14163717463696
2020-12-02,Germany,244826.0,6644.0,17673.0,405.0,312361.0,,249.0,3.8417517939983457,37.039284830887354
2020-09-01,Brazil,253856.0,4782.0,44083.0,995.0,480500.0,83446.0,2272.0,5.7245666567988085,70.65547939299027
2020-02-26,Russia,763707.0,,35470.0,,189692.0,131912.0,6038.0,9.998084811737648,7.424487497093812
2020-06-08,India,,3137.0,41603.0,602.0,726289.0,455638.0,3018.0,1.2698162331813,48.65472756609582
2020-09-28,China,776796.0,3898.0,19289.0,,777150.0,410941.0,2215.0,,49.86436813731881
2020-10-16,India,425426.0,,31230.0,636.0,154957.0,274443.0,2157.0,9.989401982890806,61.58697855603088
2020-03-02,USA,823749.0,4154.0,14542.0,259.0,852571.0,,1796.0,8.052912829710658,31.054745729260546
2020-01-22,Germany,327660.0,2778.0,45027.0,,333975.0,488741.0,3244.0,7.671441595563008,25.978889550605054
2020-09-22,South Africa,688722.0,9588.0,35690.0,889.0,531391.0,221113.0,8046.0,2.586811370640487,
2020-05-23,Russia,54604.0,6409.0,6654.0,354.0,800978.0,333239.0,296.0,0.033625071608925916,
,South Africa,508410.0,9868.0,2021.0,488.0,255948.0,235302.0,1927.0,2.2598708809987755,4.459207129595222
2020-01-26,USA,4889.0,4313.0,46723.0,,146528.0,425813.0,2256.0,7.898001150738954,
2020-07-25,USA,744917.0,5646.0,20008.0,,280372.0,,7421.0,1.0728119856574714,78.7310314933235
2020-11-09,China,860180.0,7608.0,22728.0,179.0,262190.0,311087.0,5201.0,2.9611837482429806,
2020-12-16,USA,818403.0,,24162.0,418.0,328499.0,109958.0,1457.0,5.6250527097984895,95.1825803400991
2020-08-03,,574839.0,7911.0,27446.0,683.0,429791.0,,3546.0,5.798103004410229,
2020-07-16,Russia,658561.0,1671.0,29979.0,142.0,740302.0,371719.0,7361.0,5.429886904452975,34.394497870199515
2020-02-20,South Africa,237230.0,916.0,48484.0,316.0,394296.0,237051.0,3664.0,9.808834953745412,72.62709954952278
2020-07-28,South Africa,236139.0,5588.0,44078.0,243.0,640253.0,107643.0,9781.0,0.12285595650897152,27.430848615577908
2020-05-31,Germany,633245.0,9109.0,49288.0,231.0,863894.0,,7654.0,4.875985100792742,
2020-08-17,Russia,89882.0,9325.0,4225.0,683.0,15930.0,,95.0,5.044206203278402,88.10203664464204
2020-06-03,India,300102.0,6496.0,9209.0,788.0,899908.0,347320.0,3932.0,2.933221331209502,
2020-04-13,Germany,734611.0,,,588.0,80823.0,100898.0,9551.0,5.250712756587728,20.341804266863406
2020-02-23,China,267825.0,2138.0,15723.0,302.0,362665.0,233032.0,6912.0,6.732798408005756,96.49764996488268
2020-05-09,Germany,101982.0,4007.0,45487.0,330.0,775313.0,229234.0,6140.0,6.727559076505797,3.102880629050231
2020-02-24,Italy,46870.0,1905.0,3140.0,560.0,723782.0,,1739.0,0.878569757416906,36.68993497098027
2020-03-22,South Africa,914828.0,3989.0,11721.0,948.0,78880.0,116774.0,1352.0,8.024599806645666,3.841789419578545
2020-12-26,India,213328.0,3485.0,2587.0,247.0,218626.0,396371.0,4924.0,9.307098300857142,50.41002969251076
2020-06-22,South Africa,853635.0,4797.0,43342.0,282.0,172827.0,285716.0,5757.0,1.2361185796259677,40.117542113921864
2020-07-22,Italy,159224.0,2732.0,39437.0,286.0,707840.0,452910.0,1542.0,4.166402857053204,
2020-11-17,Italy,574349.0,7714.0,18989.0,939.0,7293.0,328658.0,,5.117502277870527,95.40344886913569
2020-12-29,,188691.0,1321.0,32726.0,,592830.0,207105.0,830.0,1.3482168934391303,51.96888391436498
2020-08-09,Russia,582523.0,3354.0,5004.0,499.0,60528.0,175915.0,1605.0,5.033840502190544,28.53995774458675
2020-10-27,China,991244.0,9720.0,14301.0,669.0,417572.0,347111.0,4645.0,,
2020-05-13,USA,824322.0,7101.0,32679.0,,108885.0,35357.0,7937.0,9.353609574287859,60.453978075227
2020-05-06,Italy,614361.0,4743.0,28103.0,380.0,145771.0,378838.0,6852.0,4.484703418259097,55.348454621466615
2020-06-08,Germany,847833.0,8951.0,41168.0,62.0,159506.0,416383.0,6516.0,9.949012513467144,18.857466159058276
2020-09-09,,535505.0,7014.0,7504.0,127.0,578957.0,333622.0,221.0,0.46511148267466274,4.0591513471109675
2020-09-12,Germany,310495.0,3412.0,36578.0,527.0,,18983.0,3951.0,1.2758074436216482,46.14049448326614
2020-05-09,South Africa,820173.0,7825.0,6080.0,162.0,,35276.0,,4.4321080053988124,52.804692694726675
2020-03-07,,413870.0,1357.0,7408.0,957.0,796384.0,261728.0,6493.0,8.743592849319326,
2020-08-26,USA,,3481.0,4153.0,250.0,828116.0,438495.0,9573.0,,5.939662899762199
2020-03-06,USA,263552.0,9140.0,11055.0,648.0,116032.0,190555.0,4117.0,7.323432206490064,21.608034978485456
2020-08-08,Russia,521817.0,1766.0,19760.0,,557193.0,214185.0,5408.0,4.235631572495475,6.309831540169631
2020-09-16,Germany,567191.0,8219.0,17752.0,294.0,840034.0,333595.0,753.0,0.40512035847994565,5.613826684689882
2020-09-19,China,739568.0,,24193.0,178.0,177996.0,485085.0,1188.0,6.478125584337983,44.41662294211004
2020-10-07,Russia,107042.0,2470.0,3800.0,228.0,537669.0,395261.0,7108.0,6.340014571317232,81.02441853641083
2020-11-17,India,768013.0,159.0,1037.0,882.0,250666.0,351860.0,7487.0,0.7142803215625126,66.3988227663852
2020-07-11,Brazil,656578.0,2892.0,,393.0,290274.0,368887.0,8600.0,1.7088146923828595,
2020-09-29,India,181644.0,5326.0,26866.0,691.0,554703.0,304488.0,796.0,,
2020-08-21,China,976302.0,4113.0,992.0,395.0,180200.0,,5145.0,4.466375877439763,1.1104184939981998
2020-03-26,,,7749.0,,71.0,,273249.0,6677.0,7.524175003792587,
2020-01-30,Brazil,384333.0,7798.0,37278.0,317.0,115458.0,318898.0,,3.874131369216834,37.71241518731673
,Russia,633556.0,4999.0,33161.0,898.0,131460.0,376213.0,4171.0,6.633002388256647,
2020-06-22,USA,,,8005.0,594.0,,,8175.0,7.044235400477573,7.20195123793469
2020-08-21,,69634.0,9028.0,29400.0,378.0,150878.0,63565.0,365.0,6.450038595258627,77.6419322847887
2020-11-09,,379570.0,3405.0,16741.0,906.0,64333.0,113097.0,1514.0,5.961255719044537,38.541617757680754
2020-03-29,Germany,982567.0,5527.0,17565.0,135.0,760676.0,47689.0,4936.0,8.056834806518502,82.96198274694436
2020-03-05,India,138691.0,,39585.0,,110930.0,294279.0,2934.0,6.571069734837102,
2020-12-18,Brazil,405155.0,6817.0,34833.0,620.0,523940.0,236557.0,9775.0,8.34184346412324,82.050180854529
2020-02-28,Germany,18226.0,1627.0,12094.0,377.0,266996.0,294956.0,498.0,6.366855267834085,
2020-07-04,Russia,25322.0,6143.0,31280.0,918.0,770643.0,116773.0,1369.0,1.5897301687428933,40.18595085224855
2020-08-10,China,903936.0,8396.0,46647.0,118.0,401843.0,463263.0,,3.0944540639033677,96.370849862987
2020-07-26,Brazil,844647.0,6558.0,44378.0,905.0,,415988.0,8890.0,3.3035533248437075,36.88580941603331
2020-02-20,Germany,934382.0,5272.0,19513.0,529.0,684408.0,,8116.0,0.9391547073690165,80.5300027492217
